,GENE_ID,name,distance,minor_allele_freq,rvalue,log10pvalue
819,ENSG00000118507.11,akap7,176.0,0.2576,-0.24804025377779,5.90742445961917
820,ENSG00000118514.9,aldh8a1,12088.0,0.4199,-0.539959619487329,28.839320675143103
821,,fbxl5,,,,
822,ENSG00000118579.6,med28,11040.0,0.4826,0.355107712393822,11.792192299145801
823,ENSG00000118640.6,vamp8,1344.0,0.4048,-0.273297631249167,7.084168950379901
824,ENSG00000118680.7,myl12b,3738.0,0.3087,0.277775122021367,7.30572235561481
825,ENSG00000118894.9,eef2kmt,8662.0,0.48,0.23919646979934497,5.52404558943939
826,ENSG00000118961.9,ldah,17306.0,0.3069,-0.35178018981711895,11.572016229112899
827,,gda,,,,
828,ENSG00000119139.11,tjp2,18797.0,0.3285,-0.23354763488109498,5.28676685320059
829,ENSG00000119185.8,itgb1bp1,15651.0,,-0.25246529692952496,6.10476037120976
830,,pigz,,,,
831,ENSG00000119242.4,ccdc92,7298.0,0.04453,0.24357523524168104,5.7120402566160795
832,ENSG00000119280.12,c1orf198,5578.0,0.2101,0.249682067543946,5.9802101186121
833,ENSG00000119314.11,ptbp3,18585.0,0.09485,-0.320781397442066,9.641721150513481
834,,ctnnal1,,,,
835,ENSG00000119411.10,bspry,1575.0,0.3458,-0.31104974374651195,9.079310057316901
836,ENSG00000119431.5,hdhd3,1266.0,0.242,-0.282632427974003,7.550573734191951
837,ENSG00000119471.10,hsdl2,438.0,,-0.33254066757668604,10.3487089016492
838,ENSG00000119514.5,galnt12,8391.0,0.1384,0.27286185681731,7.06281751973299
839,,vps4b,,,,
840,ENSG00000119599.12,dcaf4,351.0,0.2258,0.543068648515256,29.224353918467802
841,,prox2,,,,
842,ENSG00000119632.3,ifi27l2,601.0,0.2041,-0.48454010947085796,22.6003190493789
843,ENSG00000119640.4,acyp1,1195.0,0.3492,-0.243369011160018,5.70310627123965
844,,irf2bpl,,,,
845,ENSG00000119673.10,acot2,3747.0,0.2889,0.337487442890727,10.655247887949699
846,ENSG00000119718.5,eif2b2,4576.0,0.4066,-0.49048835824439796,23.216818926194602
847,ENSG00000119723.10,coq6,12222.0,0.09325,-0.27201096433516503,7.02123445077397
848,ENSG00000119771.10,klhl29,1911.0,0.2694,-0.33787295713408,10.6793671764229
849,,atl2,,,,
850,ENSG00000119844.10,aftph,4887.5,,-0.40138051887483595,15.1316755769624
851,ENSG00000119878.5,cript,11153.0,0.4932,0.45472036144653,19.6843730640452
852,ENSG00000119900.6,ogfrl1,4849.0,0.2057,-0.24597952193702102,5.81678478436885
853,ENSG00000119906.6,slf2,4969.0,0.4211,-0.238689950752958,5.50252884051333
854,ENSG00000119950.14,mxi1,7677.0,0.3003,0.247053943372412,5.86394284804762
855,ENSG00000119965.8,c10orf88,9224.0,0.4459,-0.271334566665008,6.98828043588332
856,ENSG00000119977.13,tctn3,15307.0,0.2378,-0.266679438791932,6.7639124230008205
857,,armh3,,,,
858,ENSG00000120051.10,cfap58,9125.0,0.1941,-0.30025380680415503,8.47888097364958
859,,kansl1,,,,
860,ENSG00000120087.7,ensg00000120087,11371.0,0.07907,-0.23965253721554303,5.54345984212682
861,,crhr1,,,,
862,ENSG00000120162.8,mob3b,16181.0,0.1607,0.265196572338828,6.69332833169912
863,ENSG00000120437.7,acat2,19558.0,0.374,0.23970411039362804,5.54565767845469
864,,kiaa1217,,,,
865,,plxdc2,,,,
866,ENSG00000120658.8,enox1,16073.0,,-0.30888620759800606,8.95701901707348
867,,tnfsf11,,,,
868,ENSG00000120675.4,dnajc15,983.0,0.2137,-0.7483064146594091,67.16125052830111
869,ENSG00000120784.9,zfp30,6498.0,0.3666,0.25014835983366396,6.00097469146811
870,ENSG00000120860.6,washc3,3663.0,0.1779,-0.369988417486545,12.8087699216316
871,ENSG00000120915.8,ephx2,18105.0,0.4645,0.393928227700802,14.557609409802899
872,ENSG00000121083.5,ensg00000121083,9815.0,0.3379,0.31158374572318104,9.10964642359002
873,,fam117a,,,,
874,ENSG00000121289.11,cep89,11365.0,0.09963999999999999,-0.486746922045005,22.827641594661102
875,ENSG00000121310.11,echdc2,24.0,0.1991,0.350091647731286,11.4612717399841
876,,a1bg,,,,
877,,lhx4,,,,
878,ENSG00000121552.3,csta,15389.0,0.1332,0.23641244864514802,5.40636769209415
879,ENSG00000121691.4,cat,16304.0,0.1921,0.29911425664573804,8.41692389986243
880,ENSG00000121716.11,pilrb,16595.0,0.1074,0.356073015879993,11.8565479488825
881,ENSG00000121895.7,tmem156,8698.0,0.2488,-0.46972818136510996,21.1163301067135
882,ENSG00000121897.9,lias,8496.0,0.3221,-0.259078564738434,6.406611433895559
883,,acvr2a,,,,
884,ENSG00000122034.8,gtf3a,88.0,0.3636,0.496249314087805,23.825469950918897
885,ENSG00000122223.8,cd244,6986.0,0.4067,0.46315470417402504,20.480451295474104
886,ENSG00000122224.10,ly9,17855.0,0.2885,-0.29139008379878195,8.00401887399596
887,ENSG00000122335.8,serac1,16337.0,0.1478,0.48584280524026097,22.734310327167396
888,,anxa11,,,,
889,ENSG00000122386.6,znf205,14431.0,0.4684,-0.315975799856608,9.36145998152382
890,ENSG00000122481.12,rwdd3,3179.0,0.03255,0.41231849485343797,16.0007109420528
891,,ensg00000122497,,,,
892,,inhba,,,,
893,ENSG00000122674.8,ccz1,12961.0,0.2328,-0.302060213722042,8.57764727188851
894,,dcaf10,,,,
895,ENSG00000122783.11,cyren,177.0,0.4563,0.414658892994786,16.190822681431
896,ENSG00000122863.5,chst3,17583.0,0.4199,-0.588350351804356,35.3146462443852
897,ENSG00000122912.9,slc25a16,17209.0,0.1394,0.3529682176805539,11.650330129379402
898,,rbm19,,,,
899,ENSG00000123179.8,ebpl,486.0,0.4231,-0.557138920071854,31.0178209268138
900,ENSG00000123191.9,atp7b,15667.0,0.3482,-0.27959417832074396,7.39686776675199
901,ENSG00000123219.7,cenpk,12101.0,0.1881,0.42387258036958597,16.953816544258803
902,ENSG00000123297.11,tsfm,12324.0,0.4219,-0.290168518034258,7.93983741656462
903,ENSG00000123360.7,pde1b,13610.0,0.4153,0.329793131083346,10.1808019979954
904,ENSG00000123415.9,smug1,6978.0,0.3153,-0.23869637789524398,5.50280156562227
905,ENSG00000123453.10,sardh,4304.0,0.23600000000000002,-0.471414970602014,21.281719146442
906,ENSG00000123685.4,batf3,6636.0,0.4397,0.30692937528172803,8.84726309806596
907,ENSG00000123810.2,b9d2,11157.0,0.4547,-0.23860738231905199,5.499025866313129
908,ENSG00000123815.6,coq8b,19806.0,0.3814,-0.28709855385515104,7.779878829480691
909,ENSG00000123843.7,c4bpb,1902.0,,0.262584824568773,6.57004654875812
910,ENSG00000124145.5,sdc4,530.0,0.3073,-0.340876310696359,10.8684144067662
911,ENSG00000124164.11,vapb,18761.0,0.4495,0.326764486758275,9.99764632950993
912,ENSG00000124171.4,pard6b,19154.5,,0.235613113998765,5.37284498859978
913,,pmepa1,,,,
914,ENSG00000124275.10,mtrr,19674.0,0.3642,-0.344722478321907,11.1134942319006
915,ENSG00000124299.7,pepd,1443.0,0.1739,0.286890120009033,7.76908772379022
916,ENSG00000124357.7,nagk,3078.0,0.3736,-0.252805936521477,6.120104834809049
917,ENSG00000124491.9,f13a1,10627.0,0.486,0.25473969044268,6.207630450502631
918,,trerf1,,,,
919,ENSG00000124508.12,btn2a2,15652.0,0.2802,0.27948155704966,7.39120565099378
920,ENSG00000124532.9,mrs2,19223.5,,0.375195245602796,13.1770399862977
921,ENSG00000124535.10,wrnip1,5556.0,0.2752,-0.27803796931037894,7.31885187340248
922,ENSG00000124562.5,snrpc,19653.0,0.4635,-0.30504000691762106,8.74205539320252
923,,serpinb6,,,,
924,ENSG00000124587.9,pex6,2108.0,0.3814,0.8509692938527529,104.57435264610399
925,ENSG00000124588.13,nqo2,15554.0,0.4934,-0.45016047482281,19.263072831682198
926,,al365205.1,,,,
927,ENSG00000124613.4,znf391,6501.0,0.3133,0.4868726593615,22.840643261340603
928,ENSG00000124615.12,mocs1,18172.0,0.04573,0.323597034432777,9.808247844398949
929,ENSG00000124713.5,gnmt,8080.0,,-0.345876202461694,11.1876668850068
930,,dnah8,,,,
931,,mea1,,,,
932,,riok1,,,,
933,ENSG00000124787.9,rpp40,9165.0,0.2202,0.305458363596345,8.76528662087106
934,ENSG00000125124.6,bbs2,11053.0,0.1516,-0.50884843160372,25.197353145208897
935,ENSG00000125166.7,got2,132.0,0.04333,-0.24366492348535798,5.71592818443359
936,ENSG00000125170.6,dok4,35.0,0.391,-0.35260800014730603,11.6265502350701
937,ENSG00000125247.11,tmtc4,2.0,0.3876,0.45748027597818003,19.942448824971102
938,ENSG00000125319.8,hrob,11390.0,0.4427,0.35564108452272297,11.82772464338
939,ENSG00000125388.14,grk4,7149.0,0.2612,-0.285312505769511,7.68769545691646
940,,hs3st3b1,,,,
941,ENSG00000125445.5,mrps7,17740.0,0.3023,0.504220539179962,24.6868281853294
942,ENSG00000125450.5,nup85,2191.0,0.2668,-0.36177992435990797,12.2414965328989
943,ENSG00000125485.12,ddx31,9859.0,0.2167,0.24761926518236302,5.888842755076599
944,ENSG00000125503.6,ppp1r12c,12896.0,0.2847,-0.240464655728595,5.57812628332968
945,,oprl1,,,,
946,ENSG00000125534.4,ppdpf,442.0,0.2865,-0.34287900819109,10.995607969441199
947,ENSG00000125538.7,il1b,3627.0,0.3558,0.305391789081183,8.76158730218723
948,,plglb2,,,,
949,ENSG00000125618.12,pax8,9645.0,0.4926,-0.3629220628224461,12.3194624391502
950,ENSG00000125629.10,insig2,9899.0,0.2218,-0.29236866792233696,8.05565345678
951,ENSG00000125637.10,psd4,17529.0,0.4311,0.300664628772112,8.501283318302141
952,ENSG00000125648.8,slc25a23,5572.0,0.08426,-0.306034160358348,8.79732047731332
953,ENSG00000125703.8,atg4c,13977.0,0.3147,0.341607850718693,10.9147699501682
954,ENSG00000125734.7,gpr108,1664.0,0.2983,-0.46599062845750705,20.7531031693662
955,ENSG00000125735.5,tnfsf14,1627.0,0.1879,0.308140048379731,8.91507280976258
956,ENSG00000125743.5,snrpd2,10226.0,0.2602,-0.277581106295156,7.2960398550107195
957,,rtn2,,,,
958,,vasp,,,,
959,ENSG00000125755.11,sympk,4287.0,0.2362,-0.365545666215469,12.4997349717628
960,ENSG00000125775.10,sdcbp2,4162.0,0.4365,-0.250373681542805,6.011023259582419
961,ENSG00000125818.10,psmf1,5048.0,0.08766,-0.27166418959019895,7.00432840339829
962,ENSG00000125821.7,dtd1,4413.0,0.1288,-0.498686937995526,24.086488689973397
963,ENSG00000125843.6,ap5s1,5746.0,0.4309,-0.246720635505055,5.849290255703179
964,,dstn,,,,
965,ENSG00000125871.9,mgme1,3506.0,0.3914,-0.456652864709892,19.8648333606287
966,ENSG00000125877.6,itpa,4464.0,0.4704,0.5814015484395021,34.3179399169537
967,ENSG00000125885.8,mcm8,6909.0,0.3874,-0.47141140972488205,21.2813690407542
968,ENSG00000125901.5,mrps26,5549.5,,-0.242994614532924,5.68690704259472
969,ENSG00000125910.3,s1pr4,7171.0,0.2316,0.450557117264906,19.2994697272988
970,ENSG00000125912.5,ncln,9800.0,,-0.238199291544642,5.48173110245191
971,,mmp24,,,,
972,ENSG00000126070.12,ago3,6854.0,,-0.23846315590084002,5.4929100731399
973,ENSG00000126091.15,st3gal3,12045.0,0.3696,-0.243353243559276,5.70242351806196
974,ENSG00000126106.9,tmem53,2524.0,0.2618,-0.253613901440663,6.156588523717559
975,ENSG00000126216.8,tubgcp3,5111.0,0.1064,0.24097745922578398,5.6000791077799805
976,,mcf2l,,,,
977,ENSG00000126246.4,igflr1,2577.0,0.14300000000000002,-0.52754355602237,27.3407643627188
978,ENSG00000126266.2,ffar1,6282.0,0.1314,-0.418589109334476,16.5134306710415
979,ENSG00000126432.9,prdx5,497.0,0.07368,-0.3543462360029411,11.741579220857801
980,,ifi6,,,,
981,ENSG00000126790.7,l3hypdh,7974.0,0.34700000000000003,-0.36410756575430997,12.400716965181598
982,,rhot1,,,,
983,ENSG00000126860.5,evi2a,8542.0,0.3802,0.346888137201154,11.2529745697666
984,ENSG00000126870.11,dync2i1,3930.0,0.1068,-0.487869477590364,22.943907356698297
985,ENSG00000127220.3,abhd8,156.0,0.3049,-0.38652282388013603,14.001303499769199
986,ENSG00000127249.10,atp13a4,8674.0,0.4994,-0.28368592160345696,7.60430181511428
987,ENSG00000127337.2,yeats4,1047.0,0.4299,0.401480002284948,15.1394368723555
988,ENSG00000127366.4,tas2r5,17855.0,0.4233,-0.28095212668806396,7.46533876339999
989,ENSG00000127399.10,lrrc61,2514.0,0.253,0.5157552750589379,25.9738802095294
990,ENSG00000127415.8,idua,13340.0,0.4038,0.27959517842906895,7.39691805924373
991,ENSG00000127418.9,fgfrl1,876.0,0.3143,-0.459941075855091,20.174533112157302
992,,pin1,,,,
993,ENSG00000127507.11,adgre2,2094.0,0.4517,-0.519083108070292,26.3543779989126
994,ENSG00000127561.8,syngr3,1878.0,0.1388,0.55810366657872,31.1439248570726
995,ENSG00000127616.9,smarca4,9380.0,0.4822,0.38721883417579905,14.052995734277802
996,ENSG00000127666.7,ticam1,1673.0,0.4926,-0.281334862082932,7.484703717201031
997,ENSG00000127884.4,echs1,1326.0,0.09305,-0.25162493017561,6.06699925624671
998,,hip1,,,,
999,ENSG00000127948.9,por,15937.0,0.4836,0.241138744069779,5.60699372118624
1000,ENSG00000127951.5,fgl2,132.0,0.1526,0.26011172215312,6.45452353963359
1001,ENSG00000127952.11,styxl1,10403.0,0.07428,0.41330608136232005,16.080752130445003
1002,ENSG00000128039.6,srd5a3,4739.0,0.0637,0.597477972136343,36.66085984694129
1003,ENSG00000128185.5,dgcr6l,6257.0,0.05471,0.24353287100073498,5.710204316196901
1004,ENSG00000128218.7,vpreb3,360.0,0.1532,0.27235964205539603,7.03825709547933
1005,ENSG00000128245.9,ywhah,1510.0,0.1482,0.367714275775363,12.649988269462499
1006,,rfpl2,,,,
1007,,gnaz,,,,
1008,ENSG00000128274.10,a4galt,15907.0,0.2328,-0.324575195936122,9.8665033338494
1009,ENSG00000128276.6,rfpl3,19122.0,0.1747,-0.29696972185949,8.30105461202747
1010,,apol3,,,,
1011,,apobec3a,,,,
1012,ENSG00000128408.7,ribc2,52.0,0.4135,-0.5980337157641079,36.7442160750028
1013,,specc1,,,,
1014,ENSG00000128510.5,cpa4,1245.0,0.3922,0.516823372419753,26.0955496955191
1015,,strip2,,,,
1016,ENSG00000128604.13,irf5,2000.0,0.3295,0.516168115427918,26.020857053603898
1017,ENSG00000128641.12,myo1b,55.0,0.3093,-0.425674181125245,17.1057571267722
1018,,gad1,,,,
1019,,hat1,,,,
1020,ENSG00000128789.13,psmg2,6539.0,0.3049,-0.242981823084785,5.68635404980733
1021,ENSG00000128805.9,arhgap22,3017.0,0.1711,-0.248094184793252,5.90980729002137
1022,,myo5c,,,,
1023,ENSG00000128886.7,ell3,5453.0,0.2131,0.294013699532436,8.14289389387983
1024,ENSG00000128891.11,ccdc32,10200.0,0.1887,0.35347379060690703,11.6837566090915
1025,,vps13c,,,,
1026,,ackr4,,,,
1027,ENSG00000129055.8,anapc13,511.0,0.3431,0.545422179871307,29.5184918427535
1028,ENSG00000129103.13,sumf2,6627.0,,0.357577782310963,11.957304406960098
1029,ENSG00000129195.9,pimreg,3931.0,,-0.303397522647845,8.651203018398428
1030,,usp6,,,,
1031,ENSG00000129282.7,ensg00000129282,8995.5,,-0.28103450773710104,7.469504457942951
1032,ENSG00000129317.10,pus7l,7621.0,,0.231567182483579,5.20496743672994
1033,ENSG00000129422.9,mtus1,3607.0,0.04313,0.27456373137211104,7.146415758381389
1034,ENSG00000129562.5,dad1,508.0,0.3351,0.32241288604659996,9.73800335936153
1035,ENSG00000129566.7,tep1,61.0,0.4093,-0.367440527694192,12.630959156737699
1036,ENSG00000129625.8,reep5,10983.0,0.2266,0.34551691477839996,11.164535754149401
1037,,sec14l1,,,,
1038,ENSG00000129667.6,rhbdf2,18244.0,0.4641,-0.35425085940951295,11.7352493580754
1039,ENSG00000129673.4,aanat,17584.0,0.3848,0.340164012448029,10.8233944720261
1040,ENSG00000129925.5,pgap6,16206.0,0.3898,-0.23417121949751998,5.3126719007349505
1041,,cbfa2t3,,,,
1042,,prkcsh,,,,
1043,,cdc16,,,,
1044,ENSG00000130299.10,gtpbp3,16983.0,0.05451,0.283938213092073,7.61720172870615
1045,ENSG00000130300.3,plvap,4427.0,0.135,0.259781080562176,6.4391679086400995
1046,ENSG00000130309.4,colgalt1,1673.0,0.2202,-0.246128209067982,5.82329798647721
1047,ENSG00000130312.1,mrpl34,5925.0,0.2877,0.422910784228083,16.8730730199631
1048,ENSG00000130338.8,tulp4,16638.0,0.3512,0.26708653616566697,6.783364959563429
1049,ENSG00000130348.7,qrsl1,49.0,0.2322,-0.256916265972443,6.30699850641739
1050,,rsph3,,,,
1051,ENSG00000130377.8,acsbg2,14185.0,0.4441,0.23202785334064002,5.22393059586672
1052,ENSG00000130413.11,stk33,50.0,0.02696,-0.37108976300375,12.886116010586901
1053,ENSG00000130414.6,ndufa10,2493.0,0.4219,-0.24509193281493102,5.777990353307611
1054,,unc13a,,,,
1055,ENSG00000130487.4,klhdc7b,7942.0,0.4643,0.23741186725289398,5.448447345850941
1056,ENSG00000130513.3,gdf15,2816.0,0.4271,0.27369922262050195,7.10387864591802
1057,,znf557,,,,
1058,ENSG00000130584.5,zbtb46,5262.0,0.2101,0.24037492300914604,5.57428989824138
1059,ENSG00000130590.9,samd10,3741.0,0.2484,0.39098326493762203,14.3347050719333
1060,,col5a1,,,,
1061,ENSG00000130640.8,tubgcp2,13794.0,0.08247,-0.23211018279192702,5.227323714503281
1062,ENSG00000130653.9,pnpla7,908.0,0.4784,0.3760819333908211,13.240414054770401
1063,ENSG00000130669.11,pak4,18054.0,0.2516,-0.328409699137445,10.096889299558
1064,ENSG00000130695.8,cep85,11697.0,0.1526,0.28410882065714194,7.62593231191184
1065,ENSG00000130725.2,ube2m,5404.0,0.3728,0.24623340709129798,5.827908663507491
1066,ENSG00000130731.11,mettl26,21.0,0.0643,0.46092400581228793,20.267760334488102
1067,ENSG00000130758.2,map3k10,9639.0,0.2468,-0.29475615246685105,8.18244969975616
1068,ENSG00000130768.8,smpdl3b,5950.0,0.3578,-0.38210631741841705,13.676131846143802
1069,ENSG00000130810.14,ppan,1469.0,0.3648,0.236140671529883,5.39495662085617
1070,ENSG00000130812.5,angptl6,4580.0,0.09105,-0.270774745474924,6.96107392349569
1071,ENSG00000130943.5,pkdrej,7852.0,0.2404,-0.32375330820989195,9.81754090435448
1072,,nutm2f,,,,
1073,ENSG00000130956.9,habp4,7967.0,0.1909,0.43845873707175503,18.210375300052
1074,ENSG00000131013.3,ppil4,7003.0,0.4657,-0.262301275115478,6.55674160356484
1075,,lilrb2,,,,
1076,,ttll9,,,,
1077,,atp6v1e1,,,,
1078,,emc8,,,,
1079,ENSG00000131153.3,gins2,10745.0,0.3748,-0.26844659559121503,6.8485874752617
1080,,prr7,,,,
1081,ENSG00000131238.10,ppt1,2337.0,0.4798,-0.373502479128363,13.0565882417378
1082,ENSG00000131323.10,traf3,13055.0,0.2488,0.306465614701972,8.82136960773373
1083,ENSG00000131351.9,haus8,12406.0,0.4712,-0.30001484314623,8.465866267951291
1084,ENSG00000131370.11,sh3bp5,18008.0,0.4513,-0.262262739474191,6.55493459987695
1085,,hacl1,,,,
1086,,rftn1,,,,
1087,,c3orf20,,,,
1088,ENSG00000131398.8,kcnc3,9789.0,0.2829,0.241117522509346,5.606083632914209
1089,ENSG00000131435.8,pdlim4,8356.0,0.4822,-0.518077521931149,26.2389607439265
1090,,gfpt2,,,,
1091,,ac091132.1,,,,
1092,ENSG00000131507.7,ndfip1,1311.0,0.3327,0.23899492685307897,5.51547842448643
1093,ENSG00000131669.5,ninj1,13669.0,0.2382,-0.23881807937235103,5.507967209218201
1094,ENSG00000131697.12,nphp4,2905.5,,0.262149162879649,6.5496104615879105
1095,ENSG00000131711.10,map1b,13310.0,0.2444,-0.500942586230039,24.329887960717002
1096,ENSG00000131845.9,znf304,12309.0,0.4673,0.243540609036193,5.7105396346676205
1097,ENSG00000131849.8,znf132,104.0,0.4623,-0.524595750572877,26.9939502320508
1098,ENSG00000131899.6,llgl1,36.0,0.2019,-0.257533629879976,6.33534796126078
1099,,faap24,,,,
1100,ENSG00000132003.4,zswim4,1531.0,0.1863,0.48338037593200395,22.4815123932838
1101,ENSG00000132141.8,cct6b,5465.0,0.2432,-0.334799106397811,10.487980919530001
1102,ENSG00000132170.15,pparg,18948.0,0.2961,0.406370377820352,15.524178419095499
1103,ENSG00000132185.12,fcrla,588.0,0.3876,0.546895944357703,29.7038602440491
1104,ENSG00000132196.8,hsd17b7,1875.0,0.4681,-0.232895749991627,5.25976244180369
1105,ENSG00000132199.11,enosf1,11746.0,,0.40768989036332204,15.629074068975198
1106,,emilin2,,,,
1107,,trim5,,,,
1108,ENSG00000132274.10,trim22,8309.0,0.475,0.254131994664433,6.180048307980321
1109,ENSG00000132305.15,immt,477.0,0.4347,-0.518302611248428,26.264762372320103
1110,ENSG00000132313.9,mrpl35,11318.0,0.1701,0.337777452949667,10.6733889483768
1111,,ptpre,,,,
1112,,card6,,,,
1113,,rap1gap2,,,,
1114,,ube2g1,,,,
1115,ENSG00000132406.7,tmem128,9068.0,0.142,0.33561217402898996,10.538399023592401
1116,ENSG00000132423.6,coq3,6269.0,0.1446,0.25762425597086197,6.3395156636931596
1117,ENSG00000132436.7,fignl1,2461.0,0.3448,0.32861151325864396,10.1091041593799
1118,ENSG00000132481.1,trim47,585.0,0.1893,0.582769968748264,34.512337248903606
1119,ENSG00000132507.13,eif5a,4506.0,0.2676,-0.38482059175223404,13.8753943670585
1120,ENSG00000132541.5,rida,10847.0,0.2121,-0.254210440710522,6.1836048732489
1121,ENSG00000132600.11,prmt7,7931.0,0.1372,0.380575475941135,13.564559945506101
1122,ENSG00000132623.10,ankef1,40.0,0.1685,-0.460604755659734,20.2374477100819
1123,ENSG00000132664.7,polr3f,4231.0,0.01877,-0.23630658823627104,5.40192132539741
1124,ENSG00000132740.4,ighmbp2,10343.0,0.2554,0.3511474332078581,11.530439024802401
1125,ENSG00000132781.11,mutyh,1711.0,,0.237723310397772,5.4615980826751604
1126,ENSG00000132819.12,rbm38,9251.0,0.3255,0.25045535241127104,6.01466786587914
1127,ENSG00000132823.5,oser1,881.0,0.4245,0.254746120399239,6.207922669662301
1128,ENSG00000132837.9,dmgdh,5301.5,,0.34116563028846003,10.8867332590432
1129,,ap3b1,,,,
1130,ENSG00000132958.12,tpte2,1009.0,0.2827,-0.30299173631785603,8.62884420923653
1131,ENSG00000133048.8,chi3l1,203.0,0.2764,0.295068346127531,8.19911628030687
1132,,dstyk,,,,
1133,ENSG00000133065.6,slc41a1,15157.0,0.2167,-0.29105798239726505,7.98654007611746
1134,ENSG00000133101.4,ccna1,4438.0,0.1925,0.23832944020448896,5.4872434167067805
1135,ENSG00000133104.7,spart,14331.0,0.2889,-0.289279501632955,7.89331908049186
1136,ENSG00000133106.10,epsti1,4663.0,0.4241,-0.287296948499227,7.790158342111139
1137,ENSG00000133116.6,kl,7561.0,0.1488,-0.30510766825816604,8.74581012161221
1138,,stard13,,,,
1139,,slc39a11,,,,
1140,ENSG00000133313.9,cndp2,14022.0,0.374,0.477355266149252,21.8714893723963
1141,ENSG00000133392.10,myh11,815.0,,-0.31327852119758504,9.206327088210571
1142,ENSG00000133466.9,c1qtnf6,971.0,0.4822,-0.42066748835942,16.6857453472605
1143,ENSG00000133574.4,gimap4,3121.0,0.3496,0.24618405975517002,5.82574558277046
1144,ENSG00000133687.10,tmtc1,3106.0,0.3229,-0.255880621202764,6.25960509704186
1145,ENSG00000133704.4,ipo8,7384.0,0.1861,-0.319513295756527,9.56728230761681
1146,ENSG00000133739.10,lrrcc1,10151.0,0.4878,0.289371394650519,7.89811999819454
1147,ENSG00000133789.10,swap70,16261.0,0.3674,0.44278940369909203,18.595248489209002
1148,,mical2,,,,
1149,,hsd17b4,,,,
1150,,tex15,,,,
1151,ENSG00000133985.2,ttc9,18701.0,0.1256,-0.271928543901933,7.01721412962599
1152,,mbd2,,,,
1153,ENSG00000134056.6,mrps36,18106.0,0.3576,-0.332317847067023,10.335029616999199
1154,,cdk7,,,,
1155,ENSG00000134070.4,irak2,9401.0,0.3083,-0.23948839825450896,5.53646819866738
1156,ENSG00000134077.10,thumpd3,13984.0,0.1102,-0.25044318627365897,6.01412486557545
1157,,gstm1,,,,
1158,ENSG00000134201.5,gstm5,15036.0,0.01078,-0.28565062981049605,7.7050976745756605
1159,ENSG00000134202.6,gstm3,1412.0,0.2586,0.44346934571434005,18.6561760948374
1160,ENSG00000134243.7,sort1,13745.0,0.3151,0.263622383371236,6.61886416457234
1161,,cept1,,,,
1162,ENSG00000134262.8,ap4b1,5468.0,,-0.27545855428324395,7.19059984857134
1163,ENSG00000134265.6,napg,540.0,0.3722,-0.295775839286473,8.23696017889484
1164,ENSG00000134278.9,spire1,2550.0,0.03874,0.27160812846522,7.001597515338111
1165,,grhl1,,,,
1166,,nav1,,,,
1167,ENSG00000134463.10,echdc3,277.0,0.3423,-0.408686012525015,15.708569067873302
1168,,spx,,,,
1169,ENSG00000134551.7,prh2,18874.0,0.4856,-0.298425034221232,8.37958155368294
1170,ENSG00000134574.7,ddb2,9310.0,0.3758,-0.236300327698996,5.401658433972269
1171,ENSG00000134575.4,acp2,16406.0,0.3714,0.26450699060392896,6.66064981339669
1172,,piwil4,,,,
1173,,hook1,,,,
1174,ENSG00000134755.9,dsc2,17046.0,0.2179,0.24496709576913897,5.77254585471118
1175,ENSG00000134759.9,elp2,1203.0,0.3155,0.23173809024304398,5.21199819191072
1176,ENSG00000134779.8,tpgs2,10244.0,0.1236,-0.38307691518460496,13.747174384913098
1177,ENSG00000134809.4,timm10,14288.0,0.1677,-0.740605565454101,65.0969908347781
1178,ENSG00000134824.9,fads2,2626.0,0.3035,0.283196481479148,7.5793127127148
1179,,tmem165,,,,
1180,ENSG00000134905.10,cars2,2366.0,0.4185,0.25759262258305,6.33806073246131
1181,ENSG00000134955.7,slc37a2,388.0,0.2378,0.286001037752162,7.7231564309145595
1182,ENSG00000135002.7,rfk,86.0,0.1967,0.265201366751744,6.69355585648705
1183,ENSG00000135052.11,golm1,17996.0,0.1947,0.263840640996364,6.6291597874370005
1184,ENSG00000135074.11,adam19,14196.0,0.3798,-0.32497922077418107,9.89062639246271
1185,,havcr2,,,,
1186,ENSG00000135124.9,p2rx4,1210.0,0.3602,-0.268796603485514,6.865430705938199
1187,ENSG00000135211.5,tmem60,7725.5,,-0.26941159084748606,6.89508335953636
1188,ENSG00000135299.11,ankrd6,8604.5,,0.24025008528187,5.568955138936679
1189,ENSG00000135318.6,nt5e,11682.0,0.1647,-0.45569821979294606,19.775544066184498
1190,,akirin2,,,,
1191,,orc3,,,,
1192,,prr5l,,,,
1193,ENSG00000135390.12,atp5mc2,10741.0,0.3001,0.279870650838889,7.41077834356586
1194,ENSG00000135404.6,cd63,15800.0,0.1454,0.32670943143119,9.99433554113808
1195,ENSG00000135424.10,itga7,2136.0,0.1454,0.38664368394339504,14.010270923470399
1196,ENSG00000135441.3,bloc1s1,1534.5,,0.3652414147513471,12.4787449863878
1197,,os9,,,,
1198,,map7,,,,
1199,ENSG00000135541.15,ahi1,5682.0,0.3005,0.586291427394229,35.016827543998104
1200,ENSG00000135587.4,smpd2,4073.0,0.3237,0.45608837473121294,19.812002026618604
1201,,kcnmb4,,,,
1202,ENSG00000135698.5,mphosph6,45.0,0.2314,-0.37267047362941297,12.997642119897401
